,Order_Date,Order_ID,Region,City,Customer_Type,Product_Category,Quantity,Unit_Price,Discount_Percent,Revenue
39574,2022-05-22,239574,Central,Pune,Returning,Food,1.0,48795.82,10.0,43916.238
39575,2022-08-02,239575,South,Hyderabad,Returning,Accessories,2.0,28814.2,10.0,51865.56
39576,2023-06-26,239576,West,Kolkata,New,Accessories,4.0,16885.59,10.0,67542.36
39577,2021-11-02,239577,West,Bengaluru,New,Electronics,4.0,10611.46,20.0,67542.36
39578,2022-07-01,239578,South,Pune,New,Food,6.0,41203.96,5.0,234862.572
39579,2021-10-17,239579,West,Hyderabad,New,Food,8.0,13318.06,5.0,106544.48
39580,2023-02-27,239580,East,Chennai,Returning,Electronics,3.0,13531.9,5.0,38565.915
39581,2021-07-03,239581,East,Hyderabad,Returning,Electronics,1.0,2739.55,10.0,2465.595
39582,2023-06-05,239582,East,Kolkata,Returning,Clothing,1.0,26719.51,5.0,2465.595
39583,2022-01-27,239583,East,Delhi,Returning,Electronics,1.0,429.0,20.0,2465.595
39584,2023-08-11,239584,West,Delhi,Returning,Furniture,8.0,29503.21,25.0,177019.26
39585,2021-05-29,239585,East,Pune,Returning,Electronics,8.0,28294.94,25.0,177019.26
39586,2023-04-27,239586,North,Bengaluru,New,Furniture,9.0,16722.74,25.0,150504.66
39587,2022-07-31,239587,West,Ahmedabad,New,Clothing,1.0,34430.69,20.0,27544.552
39588,2021-08-30,239588,West,Pune,Returning,Food,1.0,7179.65,15.0,6102.7025
39589,2022-07-25,239589,North,Ahmedabad,New,Furniture,8.0,1357.94,5.0,10320.344
39590,2021-04-04,239590,South,Mumbai,Returning,Electronics,5.0,1371.52,10.0,6171.84
39591,2022-11-14,239591,East,Pune,New,Electronics,8.0,1371.52,25.0,6171.84
39592,2023-04-21,239592,East,Bengaluru,New,Clothing,4.0,8969.87,5.0,34085.506
39593,2021-01-06,239593,East,Hyderabad,Returning,Food,5.0,41692.24,0.0,208461.2
39594,2022-10-31,239594,East,Pune,Returning,Furniture,5.0,1371.52,0.0,208461.2
39595,2021-04-23,239595,West,Pune,New,Furniture,5.0,31329.17,0.0,208461.2
39596,2023-07-11,239596,South,Delhi,New,Clothing,4.0,41794.85,0.0,167179.4
39597,2021-08-17,239597,South,Hyderabad,Returning,Accessories,8.0,28245.97,15.0,192072.596
39598,2021-04-23,239598,West,Chennai,New,Accessories,7.0,5586.95,0.0,39108.65
39599,2022-11-09,239599,Central,Ahmedabad,New,Furniture,3.0,17036.91,10.0,45999.657
39600,2021-03-11,239600,North,Hyderabad,New,Electronics,5.0,38055.92,15.0,161737.66
39601,2021-09-03,239601,North,Delhi,New,Clothing,9.0,29718.7,25.0,200601.225
39602,2022-12-01,239602,North,Bengaluru,Returning,Clothing,1.0,32287.38,0.0,32287.38
39603,2022-06-13,239603,South,Delhi,New,Furniture,9.0,5561.99,5.0,47555.0145
39604,2022-04-22,239604,East,Hyderabad,New,Clothing,7.0,16795.14,5.0,117565.98
39605,2022-11-04,239605,North,Ahmedabad,New,Food,6.0,23932.92,15.0,122057.892
39606,2021-09-01,239606,South,Chennai,New,Food,9.0,17695.26,15.0,159257.34
39607,2023-04-25,239607,East,Delhi,New,Food,4.0,5303.18,0.0,21212.72
39608,2021-03-29,239608,South,Pune,Returning,Accessories,9.0,47358.33,0.0,426224.97
39609,2021-11-04,239609,North,Pune,Returning,Accessories,1.0,20652.93,25.0,15489.6975
39610,2021-10-31,239610,West,Mumbai,Returning,Electronics,1.0,41692.24,25.0,15489.6975
39611,2023-02-24,239611,West,Chennai,Returning,Electronics,8.0,190.13,15.0,1292.884
39612,2021-02-07,239612,Central,Delhi,Returning,Electronics,8.0,33687.43,15.0,1292.884
39613,2021-03-03,239613,South,Bengaluru,New,Electronics,5.0,12222.3,0.0,61111.5
39614,2022-01-30,239614,South,Bengaluru,New,Clothing,2.0,29548.32,0.0,59096.64
39615,2022-10-27,239615,West,Kolkata,Returning,Food,4.0,4644.38,0.0,18577.52
39616,2021-10-25,239616,South,Kolkata,Returning,Clothing,1.0,32264.29,20.0,25811.432
39617,2021-05-12,239617,Central,Pune,New,Food,1.0,41203.96,15.0,25811.432
39618,2022-02-10,239618,Central,Ahmedabad,Returning,Clothing,2.0,7358.44,25.0,11037.66
39619,2021-08-08,239619,Central,Mumbai,New,Clothing,2.0,8905.26,25.0,13357.89
39620,2021-07-03,239620,West,Mumbai,New,Clothing,7.0,7494.9,10.0,47217.87
39621,2021-09-21,239621,Central,Ahmedabad,New,Food,5.0,23148.03,25.0,86805.1125
39622,2022-10-15,239622,South,Hyderabad,Returning,Food,2.0,41692.24,15.0,70876.808
39623,2023-09-07,239623,North,Delhi,New,Food,5.0,27242.53,25.0,102159.4875
39624,2023-07-18,239624,West,Ahmedabad,New,Electronics,7.0,3435.83,25.0,18038.1075
39625,2021-12-01,239625,West,Pune,Returning,Food,7.0,48657.49,25.0,18038.1075
39626,2021-09-01,239626,East,Delhi,New,Furniture,9.0,12867.88,20.0,92648.736
39627,2021-12-09,239627,North,Delhi,New,Accessories,3.0,46398.17,0.0,139194.51
39628,2021-04-06,239628,North,Pune,Returning,Electronics,6.0,7890.24,0.0,47341.44
39629,2021-05-09,239629,East,Mumbai,Returning,Clothing,3.0,22887.18,0.0,68661.54
39630,2021-06-06,239630,West,Chennai,Returning,Electronics,4.0,4898.1,0.0,19592.4
39631,2021-08-13,239631,East,Ahmedabad,Returning,Furniture,5.0,48246.23,5.0,229169.5925
39632,2022-08-13,239632,North,Kolkata,Returning,Clothing,3.0,25249.35,10.0,68173.245
39633,2022-11-20,239633,South,Kolkata,Returning,Accessories,7.0,8969.87,10.0,62789.09
39634,2022-04-18,239634,South,Chennai,New,Furniture,7.0,42969.65,0.0,62789.09
39635,2022-11-02,239635,South,Hyderabad,Returning,Food,7.0,24356.89,15.0,144923.4955
39636,2022-07-04,239636,East,Pune,New,Food,2.0,39245.1,25.0,58867.65
39637,2021-10-04,239637,East,Delhi,Returning,Accessories,9.0,48150.67,15.0,368352.6255
39638,2021-03-31,239638,North,Pune,Returning,Food,9.0,41264.36,0.0,371379.24
39639,2022-12-16,239639,South,Hyderabad,Returning,Furniture,8.0,46607.98,0.0,372863.84
39640,2021-09-27,239640,West,Hyderabad,New,Clothing,8.0,2739.55,5.0,372863.84
39641,2021-03-11,239641,North,Ahmedabad,New,Clothing,7.0,16885.59,5.0,112289.1735
39642,2023-04-13,239642,Central,Delhi,New,Clothing,8.0,29548.32,5.0,224567.232
39643,2021-08-21,239643,North,Kolkata,New,Furniture,7.0,48292.22,5.0,321143.263
39644,2022-05-26,239644,East,Bengaluru,Returning,Food,1.0,48150.67,10.0,43335.603
39645,2022-03-01,239645,North,Mumbai,Returning,Furniture,1.0,8853.49,25.0,6640.1175
39646,2022-07-25,239646,Central,Pune,New,Electronics,7.0,31748.23,20.0,177790.088
39647,2022-04-08,239647,North,Ahmedabad,Returning,Electronics,7.0,35090.68,25.0,184226.07
39648,2022-12-18,239648,North,Bengaluru,Returning,Accessories,5.0,48246.23,10.0,217108.035
39649,2023-06-02,239649,North,Bengaluru,Returning,Food,2.0,17036.91,10.0,30666.438
39650,2023-04-06,239650,North,Ahmedabad,New,Accessories,9.0,33687.43,15.0,257708.8395
39651,2021-05-12,239651,North,Chennai,Returning,Food,1.0,47358.33,25.0,35518.7475
39652,2021-09-25,239652,North,Pune,Returning,Furniture,1.0,44764.05,15.0,38049.4425
39653,2023-07-05,239653,South,Delhi,Returning,Furniture,1.0,17036.91,20.0,13629.528
39654,2021-04-08,239654,South,Hyderabad,Returning,Accessories,1.0,19844.0,25.0,13629.528
39655,2021-03-13,239655,West,Pune,Returning,Clothing,5.0,29741.44,5.0,141271.84
39656,2021-06-07,239656,North,Mumbai,Returning,Furniture,3.0,16722.74,5.0,47659.809
39657,2021-05-09,239657,South,Ahmedabad,Returning,Accessories,9.0,46398.17,0.0,417583.53
39658,2023-04-02,239658,East,Pune,New,Accessories,3.0,43946.28,20.0,105471.072
39659,2021-03-18,239659,South,Kolkata,Returning,Accessories,2.0,41894.01,10.0,75409.218
39660,2023-09-21,239660,West,Mumbai,Returning,Accessories,9.0,1405.66,5.0,12018.393
39661,2021-09-26,239661,South,Chennai,Returning,Accessories,7.0,10417.23,25.0,54690.4575
39662,2023-03-22,239662,West,Bengaluru,New,Furniture,9.0,32655.63,25.0,293900.67
39663,2022-10-20,239663,West,Mumbai,Returning,Electronics,4.0,41692.24,10.0,150092.064
39664,2021-09-15,239664,Central,Pune,New,Electronics,4.0,13239.72,25.0,150092.064
39665,2021-10-25,239665,West,Delhi,Returning,Food,9.0,8905.26,10.0,72132.606
39666,2021-10-17,239666,North,Delhi,Returning,Food,3.0,5586.95,0.0,16760.85
39667,2023-06-01,239667,Central,Ahmedabad,Returning,Food,5.0,16762.63,20.0,67050.52
39668,2021-12-03,239668,South,Mumbai,New,Furniture,3.0,22730.41,15.0,57962.5455
39669,2021-10-08,239669,East,Delhi,Returning,Electronics,7.0,27015.97,15.0,160745.0215
39670,2021-01-25,239670,North,Hyderabad,Returning,Electronics,7.0,28294.94,20.0,160745.0215
39671,2021-07-11,239671,North,Kolkata,New,Furniture,6.0,8905.26,15.0,45416.826
39672,2021-10-15,239672,East,Pune,Returning,Food,6.0,35520.71,25.0,45416.826
39673,2022-09-28,239673,East,Kolkata,Returning,Electronics,6.0,34430.69,25.0,45416.826
39674,2023-09-17,239674,South,Delhi,Returning,Food,9.0,34430.69,25.0,232407.1575
39675,2022-08-02,239675,Central,Bengaluru,New,Electronics,4.0,20479.21,25.0,81916.84
39676,2021-07-01,239676,West,Ahmedabad,New,Clothing,7.0,42481.96,5.0,282505.034
39677,2023-01-25,239677,South,Pune,Returning,Furniture,3.0,17052.15,25.0,38367.3375
39678,2021-07-17,239678,West,Kolkata,Returning,Electronics,9.0,40229.84,25.0,271551.42
39679,2022-05-31,239679,East,Pune,Returning,Furniture,9.0,16762.63,15.0,271551.42
39680,2022-06-10,239680,East,Hyderabad,New,Furniture,6.0,1357.94,0.0,8147.64
39681,2022-09-16,239681,North,Mumbai,Returning,Clothing,6.0,48150.67,15.0,8147.64
39682,2023-07-09,239682,North,Delhi,New,Electronics,5.0,11678.7,20.0,46714.8
39683,2021-03-25,239683,West,Delhi,New,Accessories,7.0,10611.46,20.0,59424.176
39684,2021-10-24,239684,West,Chennai,New,Food,1.0,36689.49,20.0,36689.49
39685,2021-07-13,239685,East,Hyderabad,New,Food,2.0,10728.33,5.0,20383.827
39686,2022-06-02,239686,West,Delhi,New,Accessories,7.0,2942.53,10.0,18537.939
39687,2022-01-13,239687,West,Delhi,New,Clothing,4.0,39245.1,25.0,117735.3
39688,2021-01-15,239688,Central,Chennai,New,Clothing,8.0,28814.2,0.0,230513.6
39689,2022-05-28,239689,East,Hyderabad,New,Furniture,3.0,15518.81,0.0,46556.43
39690,2022-05-28,239690,East,Ahmedabad,Returning,Electronics,5.0,6764.7,5.0,32132.325
39691,2022-03-07,239691,East,Delhi,New,Furniture,8.0,5586.95,20.0,35756.48
39692,2022-08-14,239692,Central,Delhi,Returning,Clothing,8.0,11591.23,20.0,35756.48
39693,2022-02-24,239693,Central,Bengaluru,New,Furniture,2.0,34798.88,0.0,69597.76
39694,2023-08-23,239694,East,Chennai,New,Furniture,4.0,41692.24,15.0,141753.616
39695,2021-05-27,239695,East,Bengaluru,Returning,Electronics,6.0,42486.38,5.0,242172.366
39696,2023-02-24,239696,West,Kolkata,Returning,Clothing,6.0,13671.2,15.0,242172.366
39697,2023-07-13,239697,Central,Chennai,Returning,Clothing,6.0,10471.68,10.0,242172.366
39698,2021-05-28,239698,Central,Pune,New,Clothing,2.0,13490.22,10.0,26980.44
39699,2021-03-18,239699,North,Kolkata,New,Accessories,2.0,28612.09,10.0,26980.44
39700,2023-01-22,239700,West,Hyderabad,Returning,Accessories,2.0,42481.96,25.0,26980.44
39701,2022-05-04,239701,Central,Pune,New,Furniture,5.0,41727.61,25.0,156478.5375
39702,2022-09-06,239702,Central,Hyderabad,Returning,Furniture,5.0,38357.85,0.0,156478.5375
39703,2021-01-30,239703,North,Delhi,Returning,Furniture,2.0,1928.25,10.0,3470.85
39704,2023-09-12,239704,Central,Pune,New,Food,7.0,46357.76,25.0,243378.24
39705,2023-04-14,239705,North,Hyderabad,Returning,Furniture,5.0,31940.94,20.0,127763.76
39706,2021-10-09,239706,South,Chennai,New,Clothing,3.0,9211.33,10.0,24870.591
39707,2022-02-19,239707,West,Pune,Returning,Electronics,3.0,885.54,20.0,2125.296
39708,2021-08-05,239708,West,Delhi,New,Accessories,6.0,27015.97,0.0,162095.82
39709,2021-07-25,239709,East,Chennai,Returning,Furniture,6.0,17695.26,0.0,162095.82
39710,2023-05-02,239710,West,Bengaluru,Returning,Electronics,1.0,26719.23,15.0,22711.3455
39711,2021-06-17,239711,North,Kolkata,Returning,Electronics,1.0,26309.82,15.0,22711.3455
39712,2023-03-09,239712,North,Bengaluru,Returning,Furniture,6.0,9211.33,25.0,41450.985
39713,2022-01-09,239713,North,Hyderabad,Returning,Furniture,1.0,40261.37,25.0,30196.0275
39714,2022-11-16,239714,West,Delhi,Returning,Food,7.0,44918.72,10.0,282987.936
39715,2021-11-13,239715,East,Ahmedabad,Returning,Food,7.0,11678.7,5.0,282987.936
39716,2021-01-03,239716,East,Ahmedabad,Returning,Electronics,7.0,41229.24,15.0,245313.978
39717,2021-11-26,239717,West,Pune,New,Accessories,9.0,19844.0,25.0,133947.0
39718,2021-04-02,239718,West,Bengaluru,Returning,Furniture,6.0,3343.51,20.0,16048.848
39719,2022-04-18,239719,North,Mumbai,New,Food,4.0,6764.7,0.0,27058.8
39720,2023-07-01,239720,North,Ahmedabad,New,Food,1.0,39962.11,10.0,35965.899
39721,2023-02-22,239721,West,Pune,New,Furniture,1.0,47688.58,0.0,47688.58
39722,2021-07-08,239722,West,Kolkata,New,Clothing,4.0,31231.11,10.0,112431.996
39723,2022-02-02,239723,North,Hyderabad,New,Food,4.0,36483.2,20.0,112431.996
39724,2022-10-24,239724,Central,Bengaluru,Returning,Food,6.0,8853.49,20.0,53120.94
39725,2023-06-11,239725,Central,Mumbai,Returning,Electronics,2.0,5739.99,0.0,11479.98
39726,2022-05-06,239726,Central,Pune,New,Clothing,7.0,1464.33,15.0,8712.7635
39727,2021-06-19,239727,North,Kolkata,Returning,Furniture,8.0,429.0,10.0,3088.8
39728,2021-03-21,239728,North,Hyderabad,Returning,Food,8.0,24153.93,5.0,183569.868
39729,2022-11-09,239729,West,Chennai,Returning,Electronics,6.0,1371.52,15.0,6994.752
39730,2023-06-02,239730,West,Kolkata,Returning,Furniture,7.0,38055.92,15.0,226432.724
39731,2021-04-04,239731,North,Delhi,New,Clothing,3.0,4898.1,15.0,12490.155
39732,2021-07-27,239732,East,Ahmedabad,New,Electronics,3.0,34369.73,20.0,12490.155
39733,2021-11-07,239733,South,Hyderabad,New,Clothing,7.0,10728.33,25.0,56323.7325
39734,2021-10-13,239734,North,Kolkata,New,Food,7.0,41692.24,20.0,56323.7325
39735,2021-08-13,239735,East,Kolkata,Returning,Accessories,1.0,42486.38,10.0,38237.742
39736,2021-05-27,239736,North,Hyderabad,New,Electronics,1.0,32287.38,25.0,38237.742
39737,2022-07-09,239737,South,Pune,New,Furniture,1.0,24680.23,25.0,24680.23
39738,2023-08-12,239738,South,Mumbai,Returning,Clothing,6.0,23515.03,20.0,112872.144
39739,2021-02-25,239739,Central,Delhi,New,Furniture,2.0,44406.0,15.0,75490.2
39740,2023-02-22,239740,West,Kolkata,New,Electronics,7.0,34430.69,10.0,216913.347
39741,2022-10-23,239741,North,Hyderabad,Returning,Clothing,5.0,39962.11,10.0,199810.55
39742,2022-12-11,239742,North,Bengaluru,Returning,Food,6.0,16885.59,5.0,96247.863
39743,2022-01-17,239743,North,Chennai,New,Clothing,4.0,13345.54,0.0,53382.16
39744,2023-09-27,239744,South,Delhi,New,Electronics,9.0,24153.93,10.0,195646.833
39745,2021-01-08,239745,West,Hyderabad,Returning,Furniture,2.0,32125.27,10.0,57825.486
39746,2022-08-13,239746,South,Kolkata,Returning,Electronics,2.0,21639.47,20.0,57825.486
39747,2021-09-27,239747,South,Hyderabad,New,Furniture,8.0,21639.47,20.0,57825.486
39748,2023-02-02,239748,North,Kolkata,New,Furniture,1.0,31748.23,20.0,31748.23
39749,2021-08-31,239749,North,Bengaluru,Returning,Accessories,6.0,44406.0,20.0,266436.0
39750,2022-10-30,239750,South,Bengaluru,New,Accessories,6.0,561.25,10.0,266436.0
39751,2023-06-04,239751,East,Chennai,Returning,Accessories,2.0,10471.68,20.0,16754.688
39752,2023-09-14,239752,West,Chennai,New,Clothing,2.0,38055.92,25.0,57083.88
39753,2022-08-05,239753,West,Chennai,New,Clothing,7.0,42716.33,20.0,239211.448
39754,2022-01-06,239754,West,Hyderabad,Returning,Clothing,7.0,5303.18,5.0,239211.448
39755,2022-01-17,239755,South,Pune,New,Clothing,8.0,13531.9,5.0,108255.2
39756,2022-09-26,239756,North,Pune,Returning,Clothing,1.0,13345.54,0.0,13345.54
39757,2023-04-13,239757,North,Delhi,Returning,Furniture,4.0,1357.94,5.0,5160.172
39758,2022-05-23,239758,South,Hyderabad,Returning,Furniture,1.0,26719.23,15.0,22711.3455
39759,2023-05-23,239759,South,Mumbai,New,Furniture,4.0,31231.11,5.0,118678.218
39760,2021-10-05,239760,East,Chennai,Returning,Clothing,4.0,4589.52,20.0,14686.464
39761,2022-07-29,239761,West,Chennai,Returning,Furniture,5.0,23152.83,0.0,115764.15
39762,2022-04-24,239762,West,Bengaluru,Returning,Furniture,5.0,48657.49,0.0,243287.45
39763,2023-04-26,239763,West,Ahmedabad,New,Furniture,3.0,25039.55,25.0,56338.9875
39764,2023-09-17,239764,West,Delhi,Returning,Clothing,1.0,48657.49,20.0,38925.992
39765,2023-02-18,239765,North,Kolkata,Returning,Furniture,1.0,46607.98,25.0,38925.992
39766,2022-06-22,239766,West,Chennai,Returning,Furniture,1.0,645.09,15.0,38925.992
39767,2021-11-01,239767,North,Bengaluru,Returning,Food,3.0,34236.77,20.0,82168.248
39768,2022-05-17,239768,North,Hyderabad,Returning,Furniture,2.0,42716.33,20.0,85432.66
39769,2023-03-06,239769,West,Chennai,New,Furniture,7.0,26127.14,5.0,173745.481
39770,2021-07-06,239770,Central,Hyderabad,Returning,Furniture,6.0,34575.21,5.0,197078.697
39771,2021-02-10,239771,West,Hyderabad,New,Electronics,6.0,1928.25,20.0,197078.697
39772,2021-09-12,239772,West,Delhi,Returning,Furniture,5.0,11617.44,20.0,46469.76
39773,2021-09-01,239773,West,Delhi,New,Accessories,5.0,44949.73,25.0,168561.4875
39774,2022-11-08,239774,North,Chennai,New,Food,4.0,16762.63,0.0,67050.52
39775,2023-06-20,239775,South,Mumbai,New,Food,7.0,32125.27,10.0,202389.201
39776,2023-03-02,239776,South,Bengaluru,Returning,Electronics,5.0,10611.46,15.0,45098.705
39777,2021-02-15,239777,South,Kolkata,New,Furniture,2.0,7417.97,0.0,14835.94
39778,2022-02-24,239778,East,Chennai,New,Accessories,3.0,47416.2,0.0,142248.6
39779,2022-07-22,239779,South,Kolkata,New,Accessories,3.0,5561.99,5.0,142248.6
39780,2021-08-20,239780,North,Ahmedabad,New,Accessories,3.0,11673.93,25.0,26266.3425
39781,2022-02-20,239781,South,Chennai,New,Electronics,3.0,3435.83,25.0,26266.3425
39782,2023-04-12,239782,South,Chennai,New,Food,8.0,44949.73,10.0,323638.056
39783,2023-07-13,239783,West,Delhi,New,Accessories,8.0,48246.23,10.0,323638.056
39784,2021-02-27,239784,West,Kolkata,New,Accessories,9.0,48657.49,20.0,350333.928
39785,2023-05-16,239785,South,Hyderabad,Returning,Clothing,9.0,17036.91,10.0,350333.928
39786,2021-06-16,239786,West,Pune,New,Clothing,1.0,7179.65,5.0,6820.6675
39787,2022-02-25,239787,East,Bengaluru,Returning,Furniture,3.0,17695.26,25.0,39814.335
39788,2023-03-06,239788,Central,Kolkata,New,Clothing,4.0,46398.17,5.0,176313.046
39789,2022-01-23,239789,North,Hyderabad,Returning,Accessories,2.0,17695.26,0.0,35390.52
39790,2022-03-12,239790,North,Mumbai,Returning,Electronics,8.0,17052.15,10.0,122775.48
39791,2023-03-13,239791,West,Ahmedabad,New,Food,8.0,23932.92,0.0,122775.48
39792,2022-12-15,239792,East,Chennai,New,Food,4.0,11591.23,25.0,34773.69
39793,2021-12-09,239793,North,Hyderabad,New,Furniture,5.0,45936.76,20.0,183747.04
39794,2021-02-27,239794,Central,Bengaluru,New,Clothing,5.0,4644.38,5.0,183747.04
39795,2021-03-01,239795,Central,Hyderabad,New,Accessories,4.0,13671.2,0.0,54684.8
39796,2021-08-18,239796,North,Bengaluru,New,Electronics,7.0,20652.93,15.0,122884.9335
39797,2021-08-03,239797,Central,Mumbai,Returning,Clothing,3.0,7179.65,5.0,20462.0025
39798,2021-10-29,239798,Central,Bengaluru,New,Accessories,6.0,34430.69,0.0,206584.14
39799,2023-03-03,239799,South,Delhi,Returning,Furniture,6.0,529.5,5.0,3018.15
39800,2023-09-10,239800,South,Hyderabad,Returning,Furniture,5.0,4898.1,15.0,20816.925
39801,2021-02-26,239801,North,Hyderabad,Returning,Electronics,5.0,38357.85,15.0,20816.925
39802,2022-11-20,239802,North,Ahmedabad,New,Electronics,5.0,3925.39,10.0,20816.925
39803,2023-03-03,239803,West,Delhi,New,Accessories,5.0,1371.52,20.0,5486.08
39804,2021-12-14,239804,West,Bengaluru,New,Food,3.0,41894.01,5.0,119397.9285
39805,2022-01-16,239805,West,Kolkata,New,Electronics,3.0,25249.35,0.0,75748.05
39806,2021-04-11,239806,West,Delhi,Returning,Furniture,6.0,38055.92,5.0,216918.744
39807,2022-03-09,239807,South,Delhi,New,Furniture,3.0,47358.33,15.0,120763.7415
39808,2023-02-13,239808,Central,Pune,Returning,Furniture,6.0,5561.99,25.0,25028.955
39809,2022-09-09,239809,West,Delhi,New,Clothing,8.0,29741.44,20.0,190345.216
39810,2021-03-02,239810,East,Delhi,New,Food,1.0,41316.06,20.0,33052.848
39811,2022-08-18,239811,North,Pune,New,Furniture,2.0,10728.33,25.0,16092.495
39812,2021-06-02,239812,West,Ahmedabad,Returning,Electronics,2.0,26309.82,15.0,16092.495
39813,2021-04-04,239813,North,Hyderabad,New,Electronics,4.0,28612.09,10.0,103003.524
39814,2022-12-01,239814,North,Chennai,Returning,Food,6.0,3343.51,10.0,20061.06
39815,2021-02-08,239815,North,Ahmedabad,Returning,Furniture,9.0,11617.44,20.0,83645.568
39816,2022-11-09,239816,North,Mumbai,New,Food,7.0,13671.2,20.0,76558.72
39817,2022-10-19,239817,Central,Ahmedabad,Returning,Furniture,9.0,5739.99,0.0,51659.91
39818,2023-04-14,239818,North,Hyderabad,New,Food,9.0,34036.26,15.0,51659.91
39819,2023-06-17,239819,South,Chennai,Returning,Furniture,7.0,23152.83,10.0,145862.829
39820,2022-10-31,239820,West,Ahmedabad,Returning,Electronics,7.0,8905.26,10.0,145862.829
39821,2023-05-18,239821,North,Kolkata,New,Electronics,6.0,48246.23,20.0,231581.904
39822,2021-07-17,239822,West,Pune,Returning,Electronics,8.0,10417.23,15.0,70837.164
39823,2021-04-06,239823,Central,Pune,Returning,Electronics,8.0,10417.23,0.0,70837.164
39824,2021-12-02,239824,Central,Mumbai,New,Electronics,5.0,25527.5,15.0,108491.875
39825,2021-06-29,239825,South,Mumbai,Returning,Electronics,5.0,13345.54,15.0,108491.875
39826,2023-05-20,239826,North,Pune,New,Accessories,3.0,32152.9,5.0,91635.765
39827,2023-05-09,239827,North,Hyderabad,Returning,Clothing,2.0,38357.85,25.0,57536.775
39828,2022-02-02,239828,Central,Hyderabad,New,Electronics,4.0,45683.08,15.0,155322.472
39829,2022-03-06,239829,East,Ahmedabad,New,Clothing,7.0,34798.88,10.0,219232.944
39830,2022-11-02,239830,Central,Chennai,Returning,Clothing,6.0,28814.2,0.0,172885.2
39831,2022-11-15,239831,North,Delhi,Returning,Clothing,4.0,27607.91,15.0,93866.894
39832,2023-08-03,239832,South,Pune,Returning,Accessories,4.0,39962.11,15.0,93866.894
39833,2021-05-12,239833,South,Delhi,Returning,Accessories,7.0,3435.83,15.0,20443.1885
39834,2021-07-13,239834,North,Pune,Returning,Furniture,4.0,10417.23,10.0,37502.028
39835,2021-05-26,239835,West,Delhi,Returning,Clothing,4.0,31940.94,10.0,127763.76
39836,2023-07-06,239836,East,Hyderabad,New,Accessories,7.0,1357.94,10.0,8555.022
39837,2022-08-12,239837,West,Chennai,New,Electronics,3.0,24682.04,10.0,74046.12
39838,2022-05-26,239838,West,Ahmedabad,New,Food,5.0,48292.22,0.0,241461.1
39839,2021-12-11,239839,West,Pune,New,Accessories,5.0,7417.97,10.0,33380.865
39840,2023-03-31,239840,West,Bengaluru,Returning,Electronics,4.0,37656.53,15.0,128032.202
39841,2022-03-12,239841,South,Mumbai,New,Accessories,1.0,34459.76,15.0,29290.796
39842,2022-11-06,239842,West,Delhi,Returning,Electronics,1.0,29503.21,20.0,29290.796
39843,2023-04-17,239843,North,Pune,New,Clothing,1.0,885.54,20.0,29290.796
39844,2021-08-12,239844,North,Bengaluru,New,Food,9.0,48150.67,20.0,346684.824
39845,2021-06-10,239845,East,Hyderabad,Returning,Food,4.0,44406.0,10.0,159861.6
39846,2021-09-14,239846,East,Hyderabad,New,Electronics,4.0,23932.92,5.0,159861.6
39847,2021-12-21,239847,West,Ahmedabad,Returning,Electronics,9.0,44918.72,0.0,404268.48
39848,2022-04-19,239848,Central,Kolkata,New,Clothing,1.0,20652.93,0.0,20652.93
39849,2022-08-03,239849,South,Ahmedabad,Returning,Furniture,7.0,30574.14,25.0,160514.235
39850,2021-04-19,239850,East,Delhi,New,Clothing,9.0,16722.74,25.0,112878.495
39851,2023-02-10,239851,North,Delhi,Returning,Clothing,4.0,31145.77,15.0,105895.618
39852,2021-06-11,239852,East,Pune,New,Electronics,3.0,49025.97,20.0,117662.328
39853,2021-03-13,239853,North,Pune,Returning,Clothing,3.0,23152.83,15.0,117662.328
39854,2021-09-11,239854,Central,Delhi,New,Food,8.0,10611.21,25.0,63667.26
39855,2022-12-24,239855,North,Hyderabad,New,Accessories,7.0,13239.72,0.0,92678.04
39856,2022-08-03,239856,Central,Mumbai,New,Furniture,9.0,1371.52,10.0,11109.312
39857,2022-02-16,239857,Central,Kolkata,Returning,Electronics,4.0,38055.92,15.0,129390.128
39858,2022-03-01,239858,Central,Kolkata,Returning,Food,6.0,42486.38,5.0,242172.366
39859,2022-03-16,239859,Central,Kolkata,Returning,Furniture,5.0,429.0,25.0,1608.75
39860,2022-06-28,239860,Central,Hyderabad,Returning,Electronics,5.0,31329.17,25.0,156645.85
39861,2021-07-09,239861,North,Delhi,Returning,Food,7.0,34036.26,25.0,178690.365
39862,2022-05-06,239862,North,Hyderabad,New,Furniture,7.0,7890.24,20.0,178690.365
39863,2023-02-10,239863,East,Kolkata,New,Accessories,5.0,31940.94,20.0,127763.76
39864,2021-08-23,239864,Central,Kolkata,New,Furniture,9.0,47155.69,5.0,403181.1495
39865,2022-03-07,239865,Central,Mumbai,New,Furniture,2.0,49339.75,5.0,98679.5
39866,2023-01-25,239866,Central,Kolkata,Returning,Furniture,9.0,12667.48,10.0,102606.588
39867,2021-12-16,239867,North,Hyderabad,Returning,Furniture,5.0,44476.87,15.0,189026.6975
39868,2023-01-11,239868,South,Chennai,Returning,Accessories,5.0,6464.18,15.0,189026.6975
39869,2021-08-08,239869,South,Mumbai,New,Furniture,3.0,46357.76,15.0,118212.288
39870,2022-12-15,239870,East,Bengaluru,New,Food,1.0,4589.52,15.0,4589.52
